t_ms,temp_C
1003458,31.50
1003958,31.50
1004458,31.50
1004958,31.50
1005458,31.50
1005958,31.75
1006458,31.25
1006958,31.50
1007458,31.25
1007958,31.75
1008458,31.75
1008958,31.50
1009458,31.75
1009958,31.75
1010458,31.50
1010958,31.25
1011458,31.50
1011958,31.25
1012458,31.25
1012958,31.50
1013458,31.50
1013958,31.50
1014458,31.50
1014958,31.50
1015458,31.00
1015958,31.50
1016458,31.75
1016958,30.50
1017458,31.25
1017958,31.25
1018458,31.50
1018958,31.50
1019458,31.75
1019958,31.25
1020458,31.25
1020958,31.25
1021458,31.25
1021958,31.50
1022458,31.75
1022958,31.25
1023458,31.25
1023958,30.50
1024458,30.75
1024958,31.50
1025458,31.75
1025958,31.25
1026458,31.50
1026958,31.25
1027458,31.25
1027958,31.25
1028458,31.50
1028958,31.25
1029458,31.25
1029958,31.75
1030458,31.50
1030958,31.00
1031458,31.25
1031958,31.50
1032458,31.50
1032958,31.50
1033458,31.25
1033958,31.75
1034458,31.25
1034958,31.50
1035458,31.50
1035958,31.00
1036458,31.00
1036958,31.50
1037458,31.50
1037958,31.25
1038458,31.50
1038958,31.50
1039458,31.50
1039958,31.25
1040458,31.50
1040958,31.75
1041458,31.50
1041958,31.25
1042458,31.25
1042958,31.25
1043458,31.25
1043958,31.50
1044458,31.25
1044958,31.00
1045458,31.25
1045958,31.50
1046458,31.75
1046958,31.25
1047458,31.00
1047958,31.50
1048458,31.50
1048958,31.25
1049458,31.00
1049958,31.00
1050458,31.25
1050958,31.25
1051458,31.25
1051958,31.50
1052458,31.00
1052958,31.50
1053458,31.00
1053958,31.00
1054458,31.00
1054958,31.25
1055458,31.75
1055958,31.00
1056458,31.25
1056958,31.00
1057458,31.00
1057958,31.50
1058458,31.25
1058958,31.25
1059458,31.00
1059958,30.50
1060458,31.50
1060958,31.25
1061458,31.25
1061958,31.50
1062458,31.25
1062958,31.50
1063458,31.25
1063958,31.25
1064458,31.00
1064958,31.25
1065458,31.50
1065958,31.25
1066458,31.50
1066958,30.75
1067458,31.25
1067958,31.00
1068458,31.00
1068958,31.00
1069458,31.25
1069958,31.25
1070458,31.75
1070958,31.25
1071458,31.50
1071958,30.75
1072458,31.25
1072958,31.00
1073458,31.50
1073958,31.00
1074458,31.00
1074958,31.25
1075458,31.00
1075958,31.00
1076458,31.50
1076958,31.25
1077458,30.75
1077958,31.25
1078458,31.25
1078958,31.50
1079458,31.25
1079958,31.25
1080458,31.50
1080958,31.00
1081458,30.75
1081958,31.00
1082458,31.00
1082958,31.50
1083458,31.50
1083958,30.75
1084458,31.50
1084958,30.75
1085458,31.50
1085958,30.50
1086458,31.25
1086958,31.25
1087458,31.50
1087958,31.25
1088458,31.25
1088958,31.00
1089458,31.25
1089958,31.00
1090458,31.50
1090958,31.25
1091458,31.25
1091958,30.75
1092458,31.00
1092958,31.00
1093458,31.50
1093958,31.50
1094458,31.25
1094958,31.25
1095458,30.50
1095958,31.25
1096458,31.00
1096958,31.50
1097458,30.75
1097958,31.25
1098458,31.25
1098958,31.25
1099458,31.25
1099958,31.00
1100458,31.00
1100958,31.25
1101458,31.25
1101958,31.25
1102458,31.00
1102958,31.00
1103458,30.50
1103958,30.75
1104458,31.25
1104958,31.25
1105458,31.25
1105958,31.25
1106458,30.75
1106958,31.25
1107458,30.75
1107958,30.75
1108458,31.00
1108958,31.25
1109458,31.00
1109958,31.25
1110458,31.25
1110958,31.25
1111458,31.50
1111958,31.25
1112458,31.50
1112958,31.00
1113458,31.00
1113958,30.75
1114458,31.00
1114958,31.50
1115458,31.25
1115958,30.50
1116458,31.25
1116958,31.25
1117458,31.50
1117958,31.25
1118458,31.25
1118958,31.00
1119458,31.25
1119958,30.75
1120458,31.00
1120958,31.50
1121458,31.25
1121958,31.25
1122458,31.25
1122958,31.25
1123458,30.75
1123958,31.25
1124458,31.25
1124958,31.25
1125458,30.75
1125958,31.00
1126458,31.25
1126958,31.25
1127458,30.75
1127958,31.25
1128458,31.25
1128958,31.00
1129458,31.00
1129958,31.00
1130458,31.50
1130958,31.00
1131458,31.00
1131958,30.75
1132458,30.75
1132958,30.75
1133458,31.50
1133958,31.00
1134458,31.25
1134958,31.25
1135458,31.00
1135958,31.25
1136458,31.25
1136958,30.50
1137458,31.25
1137958,31.00
1138458,31.00
1138958,31.00
1139458,31.50
1139958,31.25
1140458,30.75
1140958,31.00
1141458,30.75
1141958,31.25
1142458,31.00
1142958,31.00
1143458,31.25
1143958,30.75
1144458,31.25
1144958,31.00
1145458,30.75
1145958,31.00
1146458,30.75
1146958,31.25
1147458,30.75
1147958,31.00
1148458,30.75
1148958,31.00
1149458,31.25
1149958,31.25
1150458,31.25
1150958,30.75
1151458,31.00
1151958,31.00
1152458,30.75
1152958,31.25
1153458,31.25
1153958,31.25
1154458,31.00
1154958,30.25
1155458,30.50
1155958,30.50
1156458,31.00
1156958,31.00
1157458,31.25
1157958,31.00
1158458,30.75
1158958,31.25
1159458,31.25
1159958,30.75
1160458,30.50
1160958,31.00
1161458,30.50
1161958,31.00
1162458,30.25
1162958,31.25
1163458,31.00
1163958,31.00
1164458,30.75
1164958,31.50
1165458,31.25
1165958,31.00
1166458,30.75
1166958,30.75
1167458,30.75
1167958,30.75
1168458,30.75
1168958,31.25
1169458,31.00
1169958,31.00
1170458,31.25
1170958,31.00
1171458,31.00
1171958,31.00
1172458,31.25
1172958,31.00
1173458,31.00
1173958,31.25
1174458,30.75
1174958,30.25
1175458,30.50
1175958,31.00
1176458,30.75
1176958,30.75
1177458,30.75
1177958,30.50
1178458,30.75
1178958,30.75
1179458,30.50
1179958,31.00
1180458,31.25
1180958,31.00
1181458,31.25
1181958,31.00
1182458,30.75
1182958,30.75
1183458,30.75
1183958,31.25
1184458,30.75
1184958,30.75
1185458,30.75
1185958,31.00
1186458,31.00
1186958,31.00
1187458,31.00
1187958,30.50
1188458,31.00
1188958,30.75
1189458,31.00
1189958,30.50
1190458,30.75
1190958,31.00
1191458,30.75
1191958,31.25
1192458,31.00
1192958,31.00
1193458,30.75
1193958,30.75
1194458,30.75
1194958,30.50
1195458,31.00
1195958,30.75
1196458,30.75
1196958,30.75
1197458,31.25
1197958,30.75
1198458,31.25
1198958,31.00
1199458,31.25
1199958,30.75
1200458,30.75
1200958,31.00
1201458,31.00
1201958,31.00
1202458,31.25
1202958,30.75
1203458,31.00
1203958,30.75
1204458,30.50
1204958,31.00
1205458,31.00
1205958,31.00
1206458,31.00
1206958,30.50
1207458,31.25
1207958,31.00
1208458,30.75
1208958,30.50
1209458,31.00
1209958,31.25
1210458,31.25
1210958,31.25
1211458,31.00
1211958,31.25
1212458,30.75
1212958,30.50
1213458,31.25
1213958,30.75
1214458,31.50
1214958,30.75
1215458,31.25
1215958,31.25
1216458,31.25
1216958,31.00
1217458,31.25
1217958,31.25
1218458,31.25
1218958,31.25
1219458,31.00
1219958,31.25
1220458,31.25
1220958,30.75
1221458,31.00
1221958,30.75
1222458,31.00
1222958,31.00
1223458,31.25
1223958,31.00
1224458,31.25
1224958,30.75
1225458,31.00
1225958,31.00
1226458,31.00
1226958,31.00
1227458,31.25
1227958,31.25
1228458,31.00
1228958,31.00
1229458,31.00
1229958,31.25
1230458,31.50
1230958,30.75
1231458,30.75
1231958,31.25
1232458,31.25
1232958,31.50
1233458,31.25
1233958,31.25
1234458,31.25
1234958,31.25
1235458,31.00
1235958,31.00
1236458,31.00
1236958,31.25
1237458,31.25
1237958,31.25
1238458,31.00
1238958,31.50
1239458,31.50
1239958,31.00
1240458,31.25
1240958,31.00
1241458,31.00
1241958,31.25
1242458,31.25
1242958,31.50
1243458,31.00
1243958,30.75
1244458,31.00
1244958,31.00
1245458,30.75
1245958,31.25
1246458,31.00
1246958,31.50
1247458,31.50
1247958,31.25
1248458,31.50
1248958,31.25
1249458,31.25
1249958,31.25
1250458,31.50
1250958,30.75
1251458,31.00
1251958,31.25
1252458,31.25
1252958,31.50
1253458,31.25
1253958,31.25
1254458,31.25
1254958,31.00
1255458,31.25
1255958,31.50
1256458,30.75
1256958,31.00
1257458,31.00
1257958,31.50
1258458,31.00
1258958,31.25
1259458,31.25
1259958,31.25
1260458,31.25
1260958,31.00
1261458,30.25
1261958,30.75
1262458,31.00
1262958,31.25
1263458,31.25
1263958,31.00
1264458,31.00
1264958,31.50
1265458,31.00
1265958,31.25
1266458,31.25
1266958,31.00
1267458,30.75
1267958,31.00
1268458,31.25
1268958,31.25
1269458,31.00
1269958,31.00
1270458,31.00
1270958,31.00
1271458,31.00
1271958,30.75
1272458,30.75
1272958,30.75
1273458,31.00
1273958,31.25
1274458,31.25
1274958,31.00
1275458,30.75
1275958,31.50
1276458,31.25
1276958,31.00
1277458,30.75
1277958,31.25
1278458,31.00
1278958,31.00
1279458,31.25
1279958,31.00
1280458,31.25
1280958,31.00
1281458,30.50
1281958,31.00
1282458,31.00
1282958,31.25
1283458,31.00
1283958,31.00
1284458,31.25
1284958,31.25
1285458,31.00
1285958,31.00
1286458,31.25
1286958,31.25
1287458,31.00
1287958,31.25
1288458,31.25
1288958,31.25
1289458,31.00
1289958,30.50
1290458,31.25
1290958,31.25
1291458,31.50
1291958,31.25
1292458,31.00
1292958,31.25
1293458,31.00
1293958,30.50
1294458,31.00
1294958,31.25
1295458,31.25
1295958,31.00
1296458,31.00
1296958,30.75
1297458,30.75
1297958,31.25
1298458,31.25
1298958,31.25
1299458,30.75
1299958,31.25
1300458,31.00
1300958,31.00
1301458,30.75
1301958,31.25
1302458,31.00
1302958,31.25
1303458,31.00
1303958,30.50
1304458,31.00
1304958,31.25
1305458,31.00
1305958,31.25
1306458,31.00
1306958,30.25
1307458,31.00
1307958,30.75
1308458,30.50
1308958,31.25
1309458,30.75
1309958,30.75
1310458,31.00
1310958,30.50
1311458,31.25
1311958,30.25
1312458,30.75
1312958,31.50
1313458,30.75
1313958,31.25
1314458,31.25
1314958,31.00
1315458,31.25
1315958,30.75
1316458,31.25
1316958,31.00
1317458,31.00
1317958,31.25
1318458,31.25
1318958,31.25
1319458,30.75
1319958,31.25
1320458,31.25
1320958,31.00
1321458,31.00
1321958,30.75
1322458,31.25
1322958,30.75
1323458,31.00
1323958,31.00
1324458,31.25
1324958,31.25
1325458,31.25
1325958,31.25
1326458,31.00
1326958,31.00
1327458,31.00
1327958,30.50
1328458,31.00
1328958,31.00
1329458,30.75
1329958,30.50
1330458,30.75
1330958,31.25
1331458,31.00
1331958,31.00
1332458,31.00
1332958,30.25
1333458,30.75
1333958,31.25
1334458,30.75
1334958,30.75
1335458,30.75
1335958,31.00
1336458,30.75
1336958,31.00
1337458,31.00
1337958,31.00
1338458,30.75
1338958,31.00
1339458,30.75
1339958,30.50
1340458,30.75
1340958,31.00
1341458,31.00
1341958,31.25
1342458,31.25
1342958,30.75
1343458,30.50
1343958,31.25
1344458,30.75
1344958,31.25
1345458,31.00
1345958,31.00
1346458,30.75
1346958,30.50
1347458,31.25
1347958,31.00
1348458,31.25
1348958,31.25
1349458,31.00
1349958,30.50
1350458,30.75
1350958,31.00
1351458,31.00
1351958,31.25
1352458,31.25
1352958,31.00
1353458,31.25
1353958,31.00
1354458,31.00
1354958,30.50
1355458,31.00
1355958,30.75
1356458,31.25
1356958,31.00
1357458,30.75
1357958,31.25
1358458,31.00
1358958,31.00
1359458,31.00
1359958,31.00
1360458,30.75
1360958,30.75
1361458,30.75
1361958,30.50
1362458,30.75
1362958,31.25
1363458,30.75
1363958,30.50
1364458,31.25
1364958,30.50
1365458,30.75
1365958,31.25
1366458,31.00
1366958,31.00
1367458,31.00
1367958,30.50
1368458,31.00
1368958,31.00
1369458,30.75
1369958,31.00
1370458,31.00
1370958,31.00
1371458,31.25
1371958,30.75
1372458,31.00
1372958,31.25
1373458,31.00
1373958,31.00
1374458,30.75
1374958,31.25
1375458,30.75
1375958,31.00
1376458,30.75
1376958,31.25
1377458,31.00
1377958,30.75
1378458,31.25
1378958,31.00
1379458,30.75
1379958,30.75
1380458,31.00
1380958,31.25
1381458,30.75
1381958,31.00
1382458,31.00
1382958,30.50
1383458,30.25
1383958,31.00
1384458,31.00
1384958,31.25
1385458,30.75
1385958,31.00
1386458,31.25
1386958,30.75
1387458,31.25
1387958,31.25
1388458,31.00
1388958,31.25
1389458,31.00
1389958,30.50
1390458,31.25
1390958,31.25
1391458,31.25
1391958,31.25
1392458,30.50
1392958,31.00
1393458,30.75
1393958,30.75
1394458,30.75
1394958,31.00
1395458,31.25
1395958,31.00
1396458,30.50
1396958,30.75
1397458,31.00
1397958,31.25
1398458,31.25
1398958,30.75
1399458,31.00
1399958,31.00
1400458,31.00
1400958,30.75
1401458,31.25
1401958,31.25
1402458,31.25
1402958,31.00
1403458,30.25
1403958,31.50
1404458,31.00
1404958,31.00
1405458,31.00
1405958,31.50
1406458,31.50
1406958,31.50
1407458,30.75
1407958,30.75
1408458,30.75
1408958,31.00
1409458,30.75
1409958,31.00
1410458,30.75
1410958,31.25
1411458,31.00
1411958,31.25
1412458,30.75
1412958,30.75
1413458,30.50
1413958,30.50
1414458,31.25
1414958,30.75
1415458,31.25
1415958,30.75
1416458,30.50
1416958,31.25
1417458,31.00
1417958,31.25
1418458,31.25
1418958,31.00
1419458,31.25
1419958,31.25
1420458,31.00
1420958,31.00
1421458,30.25
1421958,31.00
1422458,31.25
1422958,31.25
1423458,31.25
1423958,30.75
1424458,31.25
1424958,31.00
1425458,30.50
1425958,30.75
1426458,31.00
1426958,30.50
1427458,31.25
1427958,31.25
1428458,31.00
1428958,31.25
1429458,31.25
1429958,31.25
1430458,31.00
1430958,31.00
1431458,31.00
1431958,30.75
1432458,31.00
1432958,31.50
1433458,31.00
1433958,31.25
1434458,31.25
1434958,30.50
1435458,31.25
1435958,31.00
1436458,31.00
1436958,31.00
1437458,31.00
1437958,31.50
1438458,31.25
1438958,31.25
1439458,31.00
1439958,31.25
1440458,31.50
1440958,30.75
1441458,30.75
1441958,31.25
1442458,31.25
1442958,31.00
1443458,31.00
1443958,31.25
1444458,31.25
1444958,31.00
1445458,31.25
1445958,31.25
1446458,31.00
1446958,30.75
1447458,31.25
1447958,31.00
1448458,31.25
1448958,31.25
1449458,31.25
1449958,30.75
1450458,31.00
1450958,31.25
1451458,31.00
1451958,30.75
1452458,30.75
1452958,31.25
1453458,31.00
1453958,31.00
1454458,31.00
1454958,31.25
1455458,31.00
1455958,31.25
1456458,31.25
1456958,30.75
1457458,31.25
1457958,31.25
1458458,31.25
1458958,30.75
1459458,31.25
1459958,31.25
1460458,31.00
1460958,31.00
1461458,30.75
1461958,31.25
1462458,30.75
1462958,31.00
1463458,30.75
1463958,31.25
1464458,31.25
1464958,31.25
1465458,31.25
1465958,31.25
1466458,31.25
1466958,31.25
1467458,31.25
1467958,31.25
1468458,31.00
1468958,30.75
